name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Pinto,08/11/1975,Spain,fc-barcelona,Season 2008/2009,2008,2009
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2008/2009,2008,2009
Ãric Abidal,11/09/1979,France,fc-barcelona,Season 2008/2009,2008,2009
Alberto BotÃ­a,27/01/1989,Spain,fc-barcelona,Season 2008/2009,2008,2009
MartÃ­n CÃ¡ceres,07/04/1987,Uruguay,fc-barcelona,Season 2008/2009,2008,2009
Dani Alves,06/05/1983,Brazil,fc-barcelona,Season 2008/2009,2008,2009
FontÃ s,14/11/1989,Spain,fc-barcelona,Season 2008/2009,2008,2009
Rafael MÃ¡rquez,13/02/1979,Mexico,fc-barcelona,Season 2008/2009,2008,2009
Gabriel Milito,07/09/1980,Argentina,fc-barcelona,Season 2008/2009,2008,2009
Muniesa,27/03/1992,Spain,fc-barcelona,Season 2008/2009,2008,2009
PiquÃ©,02/02/1987,Spain,fc-barcelona,Season 2008/2009,2008,2009
Puyol,13/04/1978,Spain,fc-barcelona,Season 2008/2009,2008,2009
Sylvinho,12/04/1974,Brazil,fc-barcelona,Season 2008/2009,2008,2009
Abraham,16/07/1985,Spain,fc-barcelona,Season 2008/2009,2008,2009
Busquets,16/07/1988,Spain,fc-barcelona,Season 2008/2009,2008,2009
Aliaksandr Hleb,01/05/1981,Belarus,fc-barcelona,Season 2008/2009,2008,2009
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2008/2009,2008,2009
Seydou Keita,16/01/1980,Mali,fc-barcelona,Season 2008/2009,2008,2009
Thiago,11/04/1991,Spain,fc-barcelona,Season 2008/2009,2008,2009
Yaya TourÃ©,13/05/1983,Ivory Coast,fc-barcelona,Season 2008/2009,2008,2009
VÃ­ctor SÃ¡nchez,08/09/1987,Spain,fc-barcelona,Season 2008/2009,2008,2009
VÃ­ctor VÃ¡zquez,20/01/1987,Spain,fc-barcelona,Season 2008/2009,2008,2009
Xavi,25/01/1980,Spain,fc-barcelona,Season 2008/2009,2008,2009
Xavi Torres,21/11/1986,Spain,fc-barcelona,Season 2008/2009,2008,2009
Bojan,28/08/1990,Spain,fc-barcelona,Season 2008/2009,2008,2009
Samuel Eto'o,10/03/1981,Cameroon,fc-barcelona,Season 2008/2009,2008,2009
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,fc-barcelona,Season 2008/2009,2008,2009
Thierry Henry,17/08/1977,France,fc-barcelona,Season 2008/2009,2008,2009
JeffrÃ©n,20/01/1988,Spain,fc-barcelona,Season 2008/2009,2008,2009
Lionel Messi,24/06/1987,Argentina,fc-barcelona,Season 2008/2009,2008,2009
Nolito,15/10/1986,Spain,fc-barcelona,Season 2008/2009,2008,2009
Pedro,28/07/1987,Spain,fc-barcelona,Season 2008/2009,2008,2009
Pep Guardiola,18/01/1971,Spain,fc-barcelona,Season 2008/2009,2008,2009
Carles Planchart,17/12/1965,Spain,fc-barcelona,Season 2008/2009,2008,2009
DomÃ¨nec Torrent,14/07/1962,Spain,fc-barcelona,Season 2008/2009,2008,2009
Johan Neeskens,15/09/1951,Netherlands,fc-barcelona,Season 2008/2009,2008,2009
Vilanova,17/09/1968,Spain,fc-barcelona,Season 2008/2009,2008,2009
UnzuÃ©,22/04/1967,Spain,fc-barcelona,Season 2008/2009,2008,2009
Lorenzo Buenaventura,01/01/1963,Spain,fc-barcelona,Season 2008/2009,2008,2009
Jorquera,03/03/1979,Spain,fc-barcelona,Season 2007/2008,2007,2008
Oier,14/09/1989,Spain,fc-barcelona,Season 2007/2008,2007,2008
Pinto,08/11/1975,Spain,fc-barcelona,Season 2007/2008,2007,2008
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2007/2008,2007,2008
Ãric Abidal,11/09/1979,France,fc-barcelona,Season 2007/2008,2007,2008
Edmilson,10/07/1976,Brazil,fc-barcelona,Season 2007/2008,2007,2008
Marc Valiente,29/03/1987,Spain,fc-barcelona,Season 2007/2008,2007,2008
Rafael MÃ¡rquez,13/02/1979,Mexico,fc-barcelona,Season 2007/2008,2007,2008
Gabriel Milito,07/09/1980,Argentina,fc-barcelona,Season 2007/2008,2007,2008
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2007/2008,2007,2008
Puyol,13/04/1978,Spain,fc-barcelona,Season 2007/2008,2007,2008
Sylvinho,12/04/1974,Brazil,fc-barcelona,Season 2007/2008,2007,2008
Lilian Thuram,01/01/1972,France,fc-barcelona,Season 2007/2008,2007,2008
Gianluca Zambrotta,19/02/1977,Italy,fc-barcelona,Season 2007/2008,2007,2008
Deco,27/08/1977,Portugal,fc-barcelona,Season 2007/2008,2007,2008
Fali,22/02/1986,Spain,fc-barcelona,Season 2007/2008,2007,2008
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2007/2008,2007,2008
Rueda,30/01/1988,Spain,fc-barcelona,Season 2007/2008,2007,2008
Yaya TourÃ©,13/05/1983,Ivory Coast,fc-barcelona,Season 2007/2008,2007,2008
VÃ­ctor SÃ¡nchez,08/09/1987,Spain,fc-barcelona,Season 2007/2008,2007,2008
VÃ­ctor VÃ¡zquez,20/01/1987,Spain,fc-barcelona,Season 2007/2008,2007,2008
Xavi,25/01/1980,Spain,fc-barcelona,Season 2007/2008,2007,2008
Bojan,28/08/1990,Spain,fc-barcelona,Season 2007/2008,2007,2008
Giovani dos Santos,11/05/1989,Mexico,fc-barcelona,Season 2007/2008,2007,2008
Samuel Eto'o,10/03/1981,Cameroon,fc-barcelona,Season 2007/2008,2007,2008
Ezquerro,14/12/1976,Spain,fc-barcelona,Season 2007/2008,2007,2008
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,fc-barcelona,Season 2007/2008,2007,2008
Thierry Henry,17/08/1977,France,fc-barcelona,Season 2007/2008,2007,2008
Lionel Messi,24/06/1987,Argentina,fc-barcelona,Season 2007/2008,2007,2008
Pedro,28/07/1987,Spain,fc-barcelona,Season 2007/2008,2007,2008
Ronaldinho,21/03/1980,Brazil,fc-barcelona,Season 2007/2008,2007,2008
Frank Rijkaard,30/09/1962,Netherlands,fc-barcelona,Season 2007/2008,2007,2008
Carles Planchart,17/12/1965,Spain,fc-barcelona,Season 2007/2008,2007,2008
Eusebio SacristÃ¡n,13/04/1964,Spain,fc-barcelona,Season 2007/2008,2007,2008
Johan Neeskens,15/09/1951,Netherlands,fc-barcelona,Season 2007/2008,2007,2008
UnzuÃ©,22/04/1967,Spain,fc-barcelona,Season 2007/2008,2007,2008
Jorquera,03/03/1979,Spain,fc-barcelona,Season 2006/2007,2006,2007
RubÃ©n,22/06/1984,Spain,fc-barcelona,Season 2006/2007,2006,2007
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2006/2007,2006,2007
Belletti,20/06/1976,Brazil,fc-barcelona,Season 2006/2007,2006,2007
Edmilson,10/07/1976,Brazil,fc-barcelona,Season 2006/2007,2006,2007
Marc Valiente,29/03/1987,Spain,fc-barcelona,Season 2006/2007,2006,2007
Rafael MÃ¡rquez,13/02/1979,Mexico,fc-barcelona,Season 2006/2007,2006,2007
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2006/2007,2006,2007
Olmo,24/01/1985,Spain,fc-barcelona,Season 2006/2007,2006,2007
Puyol,13/04/1978,Spain,fc-barcelona,Season 2006/2007,2006,2007
Sylvinho,12/04/1974,Brazil,fc-barcelona,Season 2006/2007,2006,2007
Lilian Thuram,01/01/1972,France,fc-barcelona,Season 2006/2007,2006,2007
Giovanni van Bronckhorst,05/02/1975,Netherlands,fc-barcelona,Season 2006/2007,2006,2007
Gianluca Zambrotta,19/02/1977,Italy,fc-barcelona,Season 2006/2007,2006,2007
Deco,27/08/1977,Portugal,fc-barcelona,Season 2006/2007,2006,2007
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2006/2007,2006,2007
Marc Crosas,09/01/1988,Spain,fc-barcelona,Season 2006/2007,2006,2007
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2006/2007,2006,2007
VÃ­ctor VÃ¡zquez,20/01/1987,Spain,fc-barcelona,Season 2006/2007,2006,2007
Xavi,25/01/1980,Spain,fc-barcelona,Season 2006/2007,2006,2007
Giovani dos Santos,11/05/1989,Mexico,fc-barcelona,Season 2006/2007,2006,2007
Samuel Eto'o,10/03/1981,Cameroon,fc-barcelona,Season 2006/2007,2006,2007
Ezquerro,14/12/1976,Spain,fc-barcelona,Season 2006/2007,2006,2007
Ludovic Giuly,10/07/1976,France,fc-barcelona,Season 2006/2007,2006,2007
EiÃ°ur GuÃ°johnsen,15/09/1978,Iceland,fc-barcelona,Season 2006/2007,2006,2007
JeffrÃ©n,20/01/1988,Spain,fc-barcelona,Season 2006/2007,2006,2007
Lionel Messi,24/06/1987,Argentina,fc-barcelona,Season 2006/2007,2006,2007
Ronaldinho,21/03/1980,Brazil,fc-barcelona,Season 2006/2007,2006,2007
Javier Saviola,11/12/1981,Argentina,fc-barcelona,Season 2006/2007,2006,2007
Frank Rijkaard,30/09/1962,Netherlands,fc-barcelona,Season 2006/2007,2006,2007
Eusebio SacristÃ¡n,13/04/1964,Spain,fc-barcelona,Season 2006/2007,2006,2007
Johan Neeskens,15/09/1951,Netherlands,fc-barcelona,Season 2006/2007,2006,2007
UnzuÃ©,22/04/1967,Spain,fc-barcelona,Season 2006/2007,2006,2007
Jorquera,03/03/1979,Spain,fc-barcelona,Season 2005/2006,2005,2006
RubÃ©n,22/06/1984,Spain,fc-barcelona,Season 2005/2006,2005,2006
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2005/2006,2005,2006
Belletti,20/06/1976,Brazil,fc-barcelona,Season 2005/2006,2005,2006
Edmilson,10/07/1976,Brazil,fc-barcelona,Season 2005/2006,2005,2006
Rafael MÃ¡rquez,13/02/1979,Mexico,fc-barcelona,Season 2005/2006,2005,2006
Martos,04/01/1984,Spain,fc-barcelona,Season 2005/2006,2005,2006
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2005/2006,2005,2006
Olmo,24/01/1985,Spain,fc-barcelona,Season 2005/2006,2005,2006
PeÃ±a,28/07/1983,Spain,fc-barcelona,Season 2005/2006,2005,2006
Puyol,13/04/1978,Spain,fc-barcelona,Season 2005/2006,2005,2006
Rodri,17/08/1984,Spain,fc-barcelona,Season 2005/2006,2005,2006
Sylvinho,12/04/1974,Brazil,fc-barcelona,Season 2005/2006,2005,2006
Giovanni van Bronckhorst,05/02/1975,Netherlands,fc-barcelona,Season 2005/2006,2005,2006
Andrea Orlandi,03/08/1984,Spain,fc-barcelona,Season 2005/2006,2005,2006
Deco,27/08/1977,Portugal,fc-barcelona,Season 2005/2006,2005,2006
Gabri,10/02/1979,Spain,fc-barcelona,Season 2005/2006,2005,2006
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2005/2006,2005,2006
Jordi GÃ³mez,24/05/1985,Spain,fc-barcelona,Season 2005/2006,2005,2006
Pitu,24/11/1983,Spain,fc-barcelona,Season 2005/2006,2005,2006
Ramon Maso,27/10/1987,Spain,fc-barcelona,Season 2005/2006,2005,2006
Ludovic Sylvestre,05/02/1984,France,fc-barcelona,Season 2005/2006,2005,2006
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2005/2006,2005,2006
Mark van Bommel,22/04/1977,Netherlands,fc-barcelona,Season 2005/2006,2005,2006
Xavi,25/01/1980,Spain,fc-barcelona,Season 2005/2006,2005,2006
Cristian,21/09/1983,Spain,fc-barcelona,Season 2005/2006,2005,2006
Samuel Eto'o,10/03/1981,Cameroon,fc-barcelona,Season 2005/2006,2005,2006
Ezquerro,14/12/1976,Spain,fc-barcelona,Season 2005/2006,2005,2006
Ludovic Giuly,10/07/1976,France,fc-barcelona,Season 2005/2006,2005,2006
Henrik Larsson,20/09/1971,Sweden,fc-barcelona,Season 2005/2006,2005,2006
Maxi LÃ³pez,03/04/1984,Argentina,fc-barcelona,Season 2005/2006,2005,2006
Lionel Messi,24/06/1987,Argentina,fc-barcelona,Season 2005/2006,2005,2006
Paco MontaÃ±Ã©s,08/10/1986,Spain,fc-barcelona,Season 2005/2006,2005,2006
Ronaldinho,21/03/1980,Brazil,fc-barcelona,Season 2005/2006,2005,2006
Frank Rijkaard,30/09/1962,Netherlands,fc-barcelona,Season 2005/2006,2005,2006
Eusebio SacristÃ¡n,13/04/1964,Spain,fc-barcelona,Season 2005/2006,2005,2006
Henk ten Cate,09/12/1954,Netherlands,fc-barcelona,Season 2005/2006,2005,2006
UnzuÃ©,22/04/1967,Spain,fc-barcelona,Season 2005/2006,2005,2006
Jorquera,03/03/1979,Spain,fc-barcelona,Season 2004/2005,2004,2005
RubÃ©n,22/06/1984,Spain,fc-barcelona,Season 2004/2005,2004,2005
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2004/2005,2004,2005
Belletti,20/06/1976,Brazil,fc-barcelona,Season 2004/2005,2004,2005
DamiÃ¡,15/04/1982,Spain,fc-barcelona,Season 2004/2005,2004,2005
Edmilson,10/07/1976,Brazil,fc-barcelona,Season 2004/2005,2004,2005
Fernando Navarro,25/06/1982,Spain,fc-barcelona,Season 2004/2005,2004,2005
Rafael MÃ¡rquez,13/02/1979,Mexico,fc-barcelona,Season 2004/2005,2004,2005
Mora,11/06/1981,Spain,fc-barcelona,Season 2004/2005,2004,2005
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2004/2005,2004,2005
PeÃ±a,28/07/1983,Spain,fc-barcelona,Season 2004/2005,2004,2005
Puyol,13/04/1978,Spain,fc-barcelona,Season 2004/2005,2004,2005
Rodri,17/08/1984,Spain,fc-barcelona,Season 2004/2005,2004,2005
Sylvinho,12/04/1974,Brazil,fc-barcelona,Season 2004/2005,2004,2005
Giovanni van Bronckhorst,05/02/1975,Netherlands,fc-barcelona,Season 2004/2005,2004,2005
Demetrio Albertini,23/08/1971,Italy,fc-barcelona,Season 2004/2005,2004,2005
Deco,27/08/1977,Portugal,fc-barcelona,Season 2004/2005,2004,2005
Gabri,10/02/1979,Spain,fc-barcelona,Season 2004/2005,2004,2005
Gerard,12/03/1979,Spain,fc-barcelona,Season 2004/2005,2004,2005
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2004/2005,2004,2005
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2004/2005,2004,2005
VerdÃº,05/05/1983,Spain,fc-barcelona,Season 2004/2005,2004,2005
Xavi,25/01/1980,Spain,fc-barcelona,Season 2004/2005,2004,2005
Cristian,21/09/1983,Spain,fc-barcelona,Season 2004/2005,2004,2005
Samuel Eto'o,10/03/1981,Cameroon,fc-barcelona,Season 2004/2005,2004,2005
Ludovic Giuly,10/07/1976,France,fc-barcelona,Season 2004/2005,2004,2005
Javito,04/11/1983,Spain,fc-barcelona,Season 2004/2005,2004,2005
Henrik Larsson,20/09/1971,Sweden,fc-barcelona,Season 2004/2005,2004,2005
Maxi LÃ³pez,03/04/1984,Argentina,fc-barcelona,Season 2004/2005,2004,2005
Lionel Messi,24/06/1987,Argentina,fc-barcelona,Season 2004/2005,2004,2005
Oriol Riera,03/07/1986,Spain,fc-barcelona,Season 2004/2005,2004,2005
Ronaldinho,21/03/1980,Brazil,fc-barcelona,Season 2004/2005,2004,2005
Frank Rijkaard,30/09/1962,Netherlands,fc-barcelona,Season 2004/2005,2004,2005
Eusebio SacristÃ¡n,13/04/1964,Spain,fc-barcelona,Season 2004/2005,2004,2005
Henk ten Cate,09/12/1954,Netherlands,fc-barcelona,Season 2004/2005,2004,2005
UnzuÃ©,22/04/1967,Spain,fc-barcelona,Season 2004/2005,2004,2005
Jorquera,03/03/1979,Spain,fc-barcelona,Season 2003/2004,2003,2004
RÃ¼ÅtÃ¼ ReÃ§ber,10/05/1973,Turkey,fc-barcelona,Season 2003/2004,2003,2004
RubÃ©n,22/06/1984,Spain,fc-barcelona,Season 2003/2004,2003,2004
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2003/2004,2003,2004
Mario,02/02/1982,Spain,fc-barcelona,Season 2003/2004,2003,2004
Rafael MÃ¡rquez,13/02/1979,Mexico,fc-barcelona,Season 2003/2004,2003,2004
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2003/2004,2003,2004
Oscar LÃ³pez,11/05/1980,Spain,fc-barcelona,Season 2003/2004,2003,2004
Puyol,13/04/1978,Spain,fc-barcelona,Season 2003/2004,2003,2004
Michael Reiziger,03/05/1973,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Giovanni van Bronckhorst,05/02/1975,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Phillip Cocu,29/10/1970,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Edgar Davids,13/03/1973,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Gabri,10/02/1979,Spain,fc-barcelona,Season 2003/2004,2003,2004
Gerard,12/03/1979,Spain,fc-barcelona,Season 2003/2004,2003,2004
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2003/2004,2003,2004
Luis Enrique,08/05/1970,Spain,fc-barcelona,Season 2003/2004,2003,2004
Ros,02/02/1981,Spain,fc-barcelona,Season 2003/2004,2003,2004
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2003/2004,2003,2004
Xavi,25/01/1980,Spain,fc-barcelona,Season 2003/2004,2003,2004
Patrick Kluivert,01/07/1976,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Luis GarcÃ­a,24/06/1978,Spain,fc-barcelona,Season 2003/2004,2003,2004
Oriol Riera,03/07/1986,Spain,fc-barcelona,Season 2003/2004,2003,2004
Marc Overmars,29/03/1973,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Ricardo Quaresma,26/09/1983,Portugal,fc-barcelona,Season 2003/2004,2003,2004
Ronaldinho,21/03/1980,Brazil,fc-barcelona,Season 2003/2004,2003,2004
SantamarÃ­a,16/07/1980,Spain,fc-barcelona,Season 2003/2004,2003,2004
Javier Saviola,11/12/1981,Argentina,fc-barcelona,Season 2003/2004,2003,2004
Sergio GarcÃ­a,09/06/1983,Spain,fc-barcelona,Season 2003/2004,2003,2004
Frank Rijkaard,30/09/1962,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Eusebio SacristÃ¡n,13/04/1964,Spain,fc-barcelona,Season 2003/2004,2003,2004
Henk ten Cate,09/12/1954,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
Frans Hoek,17/10/1956,Netherlands,fc-barcelona,Season 2003/2004,2003,2004
UnzuÃ©,22/04/1967,Spain,fc-barcelona,Season 2003/2004,2003,2004
Roberto Bonano,24/01/1970,Argentina,fc-barcelona,Season 2002/2003,2002,2003
Robert Enke,24/08/1977,Germany,fc-barcelona,Season 2002/2003,2002,2003
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2002/2003,2002,2003
Patrik Andersson,18/08/1971,Sweden,fc-barcelona,Season 2002/2003,2002,2003
Philippe Christanval,31/08/1978,France,fc-barcelona,Season 2002/2003,2002,2003
Frank de Boer,15/05/1970,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
Fernando Navarro,25/06/1982,Spain,fc-barcelona,Season 2002/2003,2002,2003
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2002/2003,2002,2003
Oscar LÃ³pez,11/05/1980,Spain,fc-barcelona,Season 2002/2003,2002,2003
Puyol,13/04/1978,Spain,fc-barcelona,Season 2002/2003,2002,2003
Michael Reiziger,03/05/1973,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
Juan SorÃ­n,05/05/1976,Argentina,fc-barcelona,Season 2002/2003,2002,2003
Tortolero,06/09/1981,Spain,fc-barcelona,Season 2002/2003,2002,2003
Phillip Cocu,29/10/1970,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
David SÃ¡nchez,25/07/1982,Spain,fc-barcelona,Season 2002/2003,2002,2003
FÃ¡bio Rochemback,10/12/1981,Brazil,fc-barcelona,Season 2002/2003,2002,2003
Gabri,10/02/1979,Spain,fc-barcelona,Season 2002/2003,2002,2003
Gerard,12/03/1979,Spain,fc-barcelona,Season 2002/2003,2002,2003
Iniesta,11/05/1984,Spain,fc-barcelona,Season 2002/2003,2002,2003
Luis Enrique,08/05/1970,Spain,fc-barcelona,Season 2002/2003,2002,2003
Mendieta,27/03/1974,Spain,fc-barcelona,Season 2002/2003,2002,2003
Nano,20/04/1982,Spain,fc-barcelona,Season 2002/2003,2002,2003
RomÃ¡n Riquelme,24/06/1978,Argentina,fc-barcelona,Season 2002/2003,2002,2003
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2002/2003,2002,2003
Trashorras,28/02/1981,Spain,fc-barcelona,Season 2002/2003,2002,2003
Xavi,25/01/1980,Spain,fc-barcelona,Season 2002/2003,2002,2003
Dani,22/12/1974,Spain,fc-barcelona,Season 2002/2003,2002,2003
Patrick Kluivert,01/07/1976,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
Marc Overmars,29/03/1973,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
Javier Saviola,11/12/1981,Argentina,fc-barcelona,Season 2002/2003,2002,2003
Sergio GarcÃ­a,09/06/1983,Spain,fc-barcelona,Season 2002/2003,2002,2003
Radomir AntiÄ,22/11/1948,Serbia,fc-barcelona,Season 2002/2003,2002,2003
Andries Jonker,22/09/1962,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
Frans Hoek,17/10/1956,Netherlands,fc-barcelona,Season 2002/2003,2002,2003
Roberto Bonano,24/01/1970,Argentina,fc-barcelona,Season 2001/2002,2001,2002
Richard Dutruel,24/12/1972,France,fc-barcelona,Season 2001/2002,2001,2002
Pepe Reina,31/08/1982,Spain,fc-barcelona,Season 2001/2002,2001,2002
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2001/2002,2001,2002
Abelardo,19/04/1970,Spain,fc-barcelona,Season 2001/2002,2001,2002
Patrik Andersson,18/08/1971,Sweden,fc-barcelona,Season 2001/2002,2001,2002
Philippe Christanval,31/08/1978,France,fc-barcelona,Season 2001/2002,2001,2002
Francesco Coco,08/01/1977,Italy,fc-barcelona,Season 2001/2002,2001,2002
Frank de Boer,15/05/1970,Netherlands,fc-barcelona,Season 2001/2002,2001,2002
Fernando Navarro,25/06/1982,Spain,fc-barcelona,Season 2001/2002,2001,2002
Oleguer,02/02/1980,Spain,fc-barcelona,Season 2001/2002,2001,2002
Puyol,13/04/1978,Spain,fc-barcelona,Season 2001/2002,2001,2002
Michael Reiziger,03/05/1973,Netherlands,fc-barcelona,Season 2001/2002,2001,2002
Sergi Barjuan,28/12/1971,Spain,fc-barcelona,Season 2001/2002,2001,2002
Tortolero,06/09/1981,Spain,fc-barcelona,Season 2001/2002,2001,2002
Phillip Cocu,29/10/1970,Netherlands,fc-barcelona,Season 2001/2002,2001,2002
FÃ¡bio Rochemback,10/12/1981,Brazil,fc-barcelona,Season 2001/2002,2001,2002
Gabri,10/02/1979,Spain,fc-barcelona,Season 2001/2002,2001,2002
GÃ©ovanni,11/01/1980,Brazil,fc-barcelona,Season 2001/2002,2001,2002
Gerard,12/03/1979,Spain,fc-barcelona,Season 2001/2002,2001,2002
Jofre,24/01/1980,Spain,fc-barcelona,Season 2001/2002,2001,2002
Luis Enrique,08/05/1970,Spain,fc-barcelona,Season 2001/2002,2001,2002
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2001/2002,2001,2002
Trashorras,28/02/1981,Spain,fc-barcelona,Season 2001/2002,2001,2002
Xavi,25/01/1980,Spain,fc-barcelona,Season 2001/2002,2001,2002
Dani,22/12/1974,Spain,fc-barcelona,Season 2001/2002,2001,2002
Patrick Kluivert,01/07/1976,Netherlands,fc-barcelona,Season 2001/2002,2001,2002
Marc Overmars,29/03/1973,Netherlands,fc-barcelona,Season 2001/2002,2001,2002
Rivaldo,19/04/1972,Brazil,fc-barcelona,Season 2001/2002,2001,2002
Javier Saviola,11/12/1981,Argentina,fc-barcelona,Season 2001/2002,2001,2002
Rexach,13/01/1947,Spain,fc-barcelona,Season 2001/2002,2001,2002
Frans Hoek,17/10/1956,Netherlands,fc-barcelona,Season 2001/2002,2001,2002
Arnau,23/03/1975,Spain,fc-barcelona,Season 2000/2001,2000,2001
Richard Dutruel,24/12/1972,France,fc-barcelona,Season 2000/2001,2000,2001
Pepe Reina,31/08/1982,Spain,fc-barcelona,Season 2000/2001,2000,2001
VÃ­ctor ValdÃ©s,14/01/1982,Spain,fc-barcelona,Season 2000/2001,2000,2001
Abelardo,19/04/1970,Spain,fc-barcelona,Season 2000/2001,2000,2001
Bermudo,14/01/1979,Spain,fc-barcelona,Season 2000/2001,2000,2001
Cuadrado,21/02/1979,Spain,fc-barcelona,Season 2000/2001,2000,2001
Frank de Boer,15/05/1970,Netherlands,fc-barcelona,Season 2000/2001,2000,2001
Fernando Navarro,25/06/1982,Spain,fc-barcelona,Season 2000/2001,2000,2001
Puyol,13/04/1978,Spain,fc-barcelona,Season 2000/2001,2000,2001
Michael Reiziger,03/05/1973,Netherlands,fc-barcelona,Season 2000/2001,2000,2001
Sergi Barjuan,28/12/1971,Spain,fc-barcelona,Season 2000/2001,2000,2001
Phillip Cocu,29/10/1970,Netherlands,fc-barcelona,Season 2000/2001,2000,2001
De la PeÃ±a,06/05/1976,Spain,fc-barcelona,Season 2000/2001,2000,2001
Gabri,10/02/1979,Spain,fc-barcelona,Season 2000/2001,2000,2001
Gerard,12/03/1979,Spain,fc-barcelona,Season 2000/2001,2000,2001
Luis Enrique,08/05/1970,Spain,fc-barcelona,Season 2000/2001,2000,2001
Pep Guardiola,18/01/1971,Spain,fc-barcelona,Season 2000/2001,2000,2001
Emmanuel Petit,22/09/1970,France,fc-barcelona,Season 2000/2001,2000,2001
Thiago Motta,28/08/1982,Italy,fc-barcelona,Season 2000/2001,2000,2001
Xavi,25/01/1980,Spain,fc-barcelona,Season 2000/2001,2000,2001
Boudewijn Zenden,15/08/1976,Netherlands,fc-barcelona,Season 2000/2001,2000,2001
Alfonso,26/09/1972,Spain,fc-barcelona,Season 2000/2001,2000,2001
Dani,22/12/1974,Spain,fc-barcelona,Season 2000/2001,2000,2001
Patrick Kluivert,01/07/1976,Netherlands,fc-barcelona,Season 2000/2001,2000,2001
Marc Overmars,29/03/1973,Netherlands,fc-barcelona,Season 2000/2001,2000,2001
Rivaldo,19/04/1972,Brazil,fc-barcelona,Season 2000/2001,2000,2001
SantamarÃ­a,16/07/1980,Spain,fc-barcelona,Season 2000/2001,2000,2001
SimÃ£o,31/10/1979,Portugal,fc-barcelona,Season 2000/2001,2000,2001
Rexach,13/01/1947,Spain,fc-barcelona,Season 2000/2001,2000,2001
Arnau,23/03/1975,Spain,fc-barcelona,Season 1999/2000,1999,2000
Ruud Hesp,31/10/1965,Netherlands,fc-barcelona,Season 1999/2000,1999,2000
Abelardo,19/04/1970,Spain,fc-barcelona,Season 1999/2000,1999,2000
